BSC,CELL,THRAV,THRVP,THRDV,RULES_APPLIED,MaxTi,MaxCong,MaxTch,VAMOS,ENM,DATA_OF
DBE50,TNSDR90C,8,8,24,Default,0.65,0.0,13.01,PLANNED,NA,2025-12-10 14:54:56
DBE50,TNSDRC6A,8,8,23,Default,0.32,0.0,13.35,PLANNED,NA,2025-12-10 14:54:56
DBE69,D69D05C,5,5,15,Default,0.28,0.0,20.16,PLANNED,NA,2025-12-10 14:54:56
DBE69,D69D25A,6,6,16,Default,0.45,0.0,19.69,PLANNED,NA,2025-12-10 14:54:56
DBE69,D69D25B,4,4,11,Default,0.42,0.0,27.95,PLANNED,NA,2025-12-10 14:54:56
DBE69,D69D25C,6,6,16,Default,0.74,0.0,19.4,PLANNED,NA,2025-12-10 14:54:56
DBE69,D69D85A,5,5,15,Default,0.48,0.0,21.13,PLANNED,NA,2025-12-10 14:54:56
DBE69,D69D85B,4,4,11,Default,0.8,0.0,28.85,PLANNED,NA,2025-12-10 14:54:56
DBE69,D69G70A,4,4,11,Default,0.31,0.0,28.18,PLANNED,NA,2025-12-10 14:54:56
DBE69,D69G70B,5,5,15,Default,0.34,0.0,20.03,PLANNED,NA,2025-12-10 14:54:56
DBE69,D69G70C,4,4,11,Default,0.4,0.0,28.0,PLANNED,NA,2025-12-10 14:54:56
DBE69,D69G71A,5,5,15,Default,0.21,0.0,20.61,PLANNED,NA,2025-12-10 14:54:56
DBE69,D69JY4C,4,4,11,Default,0.28,0.0,27.85,PLANNED,NA,2025-12-10 14:54:56
DBE69,D69JY5A,5,5,15,Default,0.25,0.0,20.13,PLANNED,NA,2025-12-10 14:54:56
DBE69,D69JY5B,6,6,16,Default,0.45,0.0,19.95,PLANNED,NA,2025-12-10 14:54:56
DBE69,D69RG6C,5,5,15,Default,0.42,0.0,20.04,PLANNED,NA,2025-12-10 14:54:56
DBE69,D69RG7A,5,5,15,Default,0.34,0.0,20.01,PLANNED,NA,2025-12-10 14:54:56
DBE69,D69RG7B,6,6,16,Default,0.35,0.0,19.12,PLANNED,NA,2025-12-10 14:54:56
DBE69,D69RG7C,5,5,15,Default,0.31,0.0,20.19,PLANNED,NA,2025-12-10 14:54:56
DBE69,D69RG8A,8,8,24,Default,0.28,0.0,12.9,PLANNED,NA,2025-12-10 14:54:56
DBE69,D69RG8B,9,9,25,Default,0.39,0.0,12.38,PLANNED,NA,2025-12-10 14:54:56
DBE69,D69RG8C,5,5,15,Default,0.24,0.0,20.14,PLANNED,NA,2025-12-10 14:54:56
DBE86,D86LA5B,8,8,23,Default,0.57,0.0,13.3,PLANNED,NA,2025-12-10 14:54:56
DBE86,D86LA5C,8,8,22,Default,0.51,0.0,13.74,PLANNED,NA,2025-12-10 14:54:56
DBE86,D86LA5D,8,8,22,Default,0.31,0.0,14.0,PLANNED,NA,2025-12-10 14:54:56
DBE86,D86LA5E,8,8,23,Default,0.45,0.0,13.48,PLANNED,NA,2025-12-10 14:54:56
DBE86,D86LA5F,8,8,22,Default,0.14,0.0,13.85,PLANNED,NA,2025-12-10 14:54:56
DBE86,D86LB2A,5,5,15,Default,0.71,0.0,21.01,PLANNED,NA,2025-12-10 14:54:56
DBE86,D86LB2B,5,5,15,Default,0.88,0.0,20.65,PLANNED,NA,2025-12-10 14:54:56
DBE86,D86LB2C,3,3,10,Default,0.67,0.0,36.61,PLANNED,NA,2025-12-10 14:54:56
DBE94,D94H92A,3,3,10,Default,0.45,0.0,43.69,PLANNED,NA,2025-12-10 14:54:56
DBE94,D94H92B,3,3,10,Default,0.6,0.0,43.37,PLANNED,NA,2025-12-10 14:54:56
DBE86,D86VL8C,8,8,23,Default,0.39,0.0,13.24,PLANNED,NA,2025-12-10 14:54:56
DBE86,D86VL9A,8,8,24,Default,0.88,0.0,13.01,PLANNED,NA,2025-12-10 14:54:56
DBE86,D86VL9B,3,3,10,Default,0.34,0.0,36.0,PLANNED,NA,2025-12-10 14:54:56
DBE86,D86VL9C,4,4,11,Default,0.29,0.0,29.0,PLANNED,NA,2025-12-10 14:54:56
DBE86,D86VM1A,5,5,15,Default,0.73,0.0,21.01,PLANNED,NA,2025-12-10 14:54:56
DBE86,D86VM1B,4,4,11,Default,0.57,0.0,28.95,PLANNED,NA,2025-12-10 14:54:56
DBE86,D86VM1C,6,6,16,Default,0.42,0.0,19.05,PLANNED,NA,2025-12-10 14:54:56
DBE86,D86Z87B,5,5,15,Default,0.49,0.0,21.08,PLANNED,NA,2025-12-10 14:54:56
DBE86,D86Z87C,5,5,15,Default,0.51,0.0,21.07,PLANNED,NA,2025-12-10 14:54:56
DBE86,D86ZF8A,5,5,15,Default,0.31,0.0,20.02,PLANNED,NA,2025-12-10 14:54:56
DBE87,D87RO3B,5,5,14,Default,0.25,0.0,21.46,PLANNED,NA,2025-12-10 14:54:56
DBE87,D87RO3C,5,5,15,Default,0.31,0.0,21.04,PLANNED,NA,2025-12-10 14:54:56
DBE87,D87S17A,5,5,15,Default,0.46,0.0,21.01,PLANNED,NA,2025-12-10 14:54:56
DBE87,D87YP3C,8,8,22,Default,0.12,0.0,14.0,PLANNED,NA,2025-12-10 14:54:56
DBE87,D87YP5A,6,6,16,Default,0.13,0.0,19.13,PLANNED,NA,2025-12-10 14:54:56
DBE87,D87YP5B,4,4,11,Default,0.23,0.0,28.04,PLANNED,NA,2025-12-10 14:54:56
DBE87,D87YP5C,5,5,15,Default,0.26,0.0,21.07,PLANNED,NA,2025-12-10 14:54:56
DBE87,D87YP8A,5,5,14,Default,0.13,0.0,21.64,PLANNED,NA,2025-12-10 14:54:56
DBE87,D87YP8B,5,5,15,Default,0.35,0.0,21.19,PLANNED,NA,2025-12-10 14:54:56
DBE87,D87YP8C,5,5,14,Default,0.2,0.0,21.74,PLANNED,NA,2025-12-10 14:54:56
DBE87,D87YQ1A,5,5,14,Default,0.17,0.0,21.95,PLANNED,NA,2025-12-10 14:54:56
DBE88,D88CURB,8,8,22,Default,0.18,0.0,13.9,PLANNED,NA,2025-12-10 14:54:56
DBE88,D88CURC,5,5,15,Default,0.4,0.0,21.01,PLANNED,NA,2025-12-10 14:54:56
DBE88,D88CXAA,4,4,11,Default,0.34,0.0,29.13,PLANNED,NA,2025-12-10 14:54:56
DBE88,D88CXAB,4,4,11,Default,0.44,0.0,28.01,PLANNED,NA,2025-12-10 14:54:56
DBE88,D88CXAC,5,5,15,Default,0.72,0.0,21.0,PLANNED,NA,2025-12-10 14:54:56
DBE88,D88G34A,5,5,15,Default,0.54,0.0,20.0,PLANNED,NA,2025-12-10 14:54:56
DBE88,D88G34B,4,4,11,Default,0.46,0.0,27.95,PLANNED,NA,2025-12-10 14:54:56
DBE88,D88G34C,5,5,15,Default,0.88,0.0,20.05,PLANNED,NA,2025-12-10 14:54:56
DBE88,D88G40A,3,3,10,Default,0.55,0.0,41.08,PLANNED,NA,2025-12-10 14:54:56
DBE88,D88G40B,5,5,15,Default,0.93,0.0,20.0,PLANNED,NA,2025-12-10 14:54:56
DBE88,D88YQ4B,4,4,11,Default,0.3,0.0,29.04,PLANNED,NA,2025-12-10 14:54:56
DBE88,D88YQ4C,4,4,11,Default,0.83,0.0,28.76,PLANNED,NA,2025-12-10 14:54:56
DBE88,D88YQ5A,5,5,15,Default,0.53,0.0,21.1,PLANNED,NA,2025-12-10 14:54:56
DBE88,D88YQ5B,8,8,23,Default,0.46,0.0,13.46,PLANNED,NA,2025-12-10 14:54:56
DBE88,D88YQ5C,5,5,15,Default,0.51,0.0,21.15,PLANNED,NA,2025-12-10 14:54:56
DBE88,D88YR3A,4,4,11,Default,0.43,0.0,28.8,PLANNED,NA,2025-12-10 14:54:56
DBE88,D88YR3B,8,8,24,Default,0.49,0.0,13.03,PLANNED,NA,2025-12-10 14:54:56
DBE88,NGRPGD4A,8,8,22,Default,0.61,0.0,14.0,PLANNED,NA,2025-12-10 14:54:56
DBE88,NGRPGD4B,8,8,22,Default,0.78,0.0,13.92,PLANNED,NA,2025-12-10 14:54:56
DBE88,NGRPGD4C,23,23,46,"Ti: 1-1.1, Cong: >0-2 (Cg)",1.0,0.83,13.06,PLANNED,NA,2025-12-10 14:54:56
DBE86,D86S12A,5,5,15,Default,0.28,0.0,21.11,PLANNED,NA,2025-12-10 14:54:56
DBE86,D86X49B,5,5,15,Default,0.31,0.0,20.3,PLANNED,NA,2025-12-10 14:54:56
DBE86,D86X49C,4,4,11,Default,0.27,0.0,28.02,PLANNED,NA,2025-12-10 14:54:56
DBE86,D86XA1A,4,4,11,Default,0.47,0.0,28.09,PLANNED,NA,2025-12-10 14:54:56
DBE86,D86XA1B,4,4,11,Default,0.46,0.0,28.07,PLANNED,NA,2025-12-10 14:54:56
DBE86,D86XA1C,5,5,15,Default,0.61,0.0,20.06,PLANNED,NA,2025-12-10 14:54:56
DBE86,D86XC5A,8,8,24,Default,0.23,0.0,12.9,PLANNED,NA,2025-12-10 14:54:56
DBE86,D86XC5B,8,8,24,Default,0.15,0.0,13.0,PLANNED,NA,2025-12-10 14:54:56
DBE86,D86XC5C,8,8,24,Default,0.12,0.0,13.0,PLANNED,NA,2025-12-10 14:54:56
DBE86,D86XD8A,5,5,15,Default,0.26,0.0,20.38,PLANNED,NA,2025-12-10 14:54:56
DBE86,DHNWG81B,8,8,24,Default,0.33,0.0,13.01,PLANNED,NA,2025-12-10 14:54:56
CBEA9,LXRGT44B,4,4,11,Default,0.45,0.0,29.04,PLANNED,NA,2025-12-10 14:54:56
CBEA9,LXRGT44C,3,3,10,Default,0.39,0.0,37.0,PLANNED,NA,2025-12-10 14:54:56
CBEA9,LXRGT45A,3,3,10,Default,0.44,0.0,36.0,PLANNED,NA,2025-12-10 14:54:56
CBEA9,LXRGT45B,3,3,10,Default,0.39,0.0,43.94,PLANNED,NA,2025-12-10 14:54:56
CBEA9,LXRGT45C,10,10,20,Cong: >0-2,0.41,0.21,36.01,PLANNED,NA,2025-12-10 14:54:56
CBEA9,LXRGT46A,4,4,11,Default,0.44,0.0,27.93,PLANNED,NA,2025-12-10 14:54:56
CBEA9,LXRGT46B,3,3,10,Default,0.36,0.0,36.0,PLANNED,NA,2025-12-10 14:54:56
CBEA9,LXRGT46C,4,4,11,Default,0.46,0.0,29.01,PLANNED,NA,2025-12-10 14:54:56
CBEA9,NOHTAC6A,4,4,11,Default,0.43,0.0,28.0,PLANNED,NA,2025-12-10 14:54:56
CBEA9,NOHTAC6B,4,4,11,Default,0.27,0.0,28.0,PLANNED,NA,2025-12-10 14:54:56
CBEB0,CB0V43C,3,3,10,Default,0.16,0.0,43.93,PLANNED,NA,2025-12-10 14:54:56
CBEB0,CB0V88A,3,3,10,Default,0.23,0.0,44.8,PLANNED,NA,2025-12-10 14:54:56
CBEB0,CB0V88B,4,4,11,Default,0.36,0.0,28.86,PLANNED,NA,2025-12-10 14:54:56
CBEB0,CB0V88C,3,3,10,Default,0.19,0.0,37.0,PLANNED,NA,2025-12-10 14:54:56
CBEB0,CB0VM3A,4,4,11,Default,0.22,0.0,29.02,PLANNED,NA,2025-12-10 14:54:56
CBEB0,CB0VM3B,4,4,11,Default,0.21,0.0,29.02,PLANNED,NA,2025-12-10 14:54:56
CBEB0,CB0VM3C,4,4,11,Default,0.29,0.0,29.01,PLANNED,NA,2025-12-10 14:54:56
CBEB0,CB0WA8A,4,4,11,Default,0.32,0.0,29.11,PLANNED,NA,2025-12-10 14:54:56
CBEB0,CB0WA8B,5,5,14,Default,0.2,0.0,21.79,PLANNED,NA,2025-12-10 14:54:56
CBEB0,CGMIR84B,5,5,15,Default,0.3,0.0,21.33,PLANNED,NA,2025-12-10 14:54:56
CBEB0,CGMIR84C,5,5,15,Default,0.47,0.0,21.16,PLANNED,NA,2025-12-10 14:54:56
CBEB0,FNDGN47B,5,5,14,Default,0.18,0.0,21.7,PLANNED,NA,2025-12-10 14:54:56
CBEB1,CB1G45B,3,3,10,Default,0.31,0.0,43.85,PLANNED,NA,2025-12-10 14:54:56
CBEB1,CB1G45C,4,4,11,Default,0.32,0.0,28.17,PLANNED,NA,2025-12-10 14:54:56
CBEB1,CB1G48A,5,5,15,Default,0.41,0.0,20.0,PLANNED,NA,2025-12-10 14:54:56
CBEB1,CB1G48B,5,5,15,Default,0.25,0.0,20.02,PLANNED,NA,2025-12-10 14:54:56
CBEB1,CB1G48C,3,3,10,Default,0.18,0.0,36.0,PLANNED,NA,2025-12-10 14:54:56
CBEB1,CB1G54A,5,5,15,Default,0.4,0.0,20.02,PLANNED,NA,2025-12-10 14:54:56
CBEB1,CB1G54B,5,5,15,Default,0.41,0.0,21.06,PLANNED,NA,2025-12-10 14:54:56
CBEB1,CB1G54C,4,4,11,Default,0.31,0.0,28.0,PLANNED,NA,2025-12-10 14:54:56
CBEB1,CB1R52B,4,4,11,Default,0.25,0.0,28.06,PLANNED,NA,2025-12-10 14:54:56
CBEB1,CGFTK34B,4,4,11,Default,0.23,0.0,29.03,PLANNED,NA,2025-12-10 14:54:56
CBEB1,CGFTK34C,3,3,10,Default,0.43,0.0,36.6,PLANNED,NA,2025-12-10 14:54:56
CBEB1,CGFTK35A,5,5,15,Default,0.23,0.0,21.01,PLANNED,NA,2025-12-10 14:54:56
CBEB1,CGFTKD2A,2,2,10,Default,0.67,0.0,52.26,PLANNED,NA,2025-12-10 14:54:56
CBEB1,CGFTKD2B,5,5,15,Default,0.51,0.0,21.11,PLANNED,NA,2025-12-10 14:54:56
CBEB1,CGFTKD2C,3,3,10,Default,0.26,0.0,37.14,PLANNED,NA,2025-12-10 14:54:56
CBEB1,CGFTKD3A,5,5,15,Default,0.25,0.0,21.21,PLANNED,NA,2025-12-10 14:54:56
CBEB1,CGFTKD3B,5,5,15,Default,0.53,0.0,21.02,PLANNED,NA,2025-12-10 14:54:56
CBEB1,CGFTKD3C,4,4,11,Default,0.31,0.0,29.0,PLANNED,NA,2025-12-10 14:54:56
CBEB1,CGFTKD4A,4,4,11,Default,0.42,0.0,28.68,PLANNED,NA,2025-12-10 14:54:56
DBE69,D69Q49C,8,8,23,Default,0.1,0.0,13.6,PLANNED,NA,2025-12-10 14:54:56
DBE69,D69QR5A,4,4,11,Default,0.29,0.0,29.21,PLANNED,NA,2025-12-10 14:54:56
DBE69,D69QR5B,5,5,15,Default,0.42,0.0,20.38,PLANNED,NA,2025-12-10 14:54:56
DBE69,D69QR5C,5,5,15,Default,0.39,0.0,21.29,PLANNED,NA,2025-12-10 14:54:56
DBE69,D69QR6A,5,5,15,Default,0.25,0.0,20.87,PLANNED,NA,2025-12-10 14:54:56
DBE69,D69QR6B,5,5,15,Default,0.18,0.0,20.05,PLANNED,NA,2025-12-10 14:54:56
DBE69,D69QR6C,8,8,24,Default,0.14,0.0,13.0,PLANNED,NA,2025-12-10 14:54:56
DBE69,D69T63A,9,9,25,Default,0.45,0.0,12.24,PLANNED,NA,2025-12-10 14:54:56
DBE69,D69T63B,8,8,24,Default,0.18,0.0,12.95,PLANNED,NA,2025-12-10 14:54:56
DBE69,D69T63C,8,8,24,Default,0.16,0.0,12.75,PLANNED,NA,2025-12-10 14:54:56
DBE69,DHSVR5YA,5,5,15,Default,0.85,0.0,21.01,PLANNED,NA,2025-12-10 14:54:56
DBE69,DHSVR5YB,5,5,15,Default,0.63,0.0,21.0,PLANNED,NA,2025-12-10 14:54:56
DBE69,DHSVR5YC,50,50,100,"Ti: 1.5-100, Cong: >0-2 (Ti)",1.6,0.82,20.38,PLANNED,NA,2025-12-10 14:54:56
DBE69,DHSVR6AA,5,5,15,Default,0.78,0.0,21.01,PLANNED,NA,2025-12-10 14:54:56
DBE76,D76381A,5,5,15,Default,0.2,0.0,20.85,PLANNED,NA,2025-12-10 14:54:56
DBE76,D76381B,5,5,15,Default,0.09,0.0,20.99,PLANNED,NA,2025-12-10 14:54:56
DBE76,D76381C,8,8,24,Default,0.1,0.0,13.0,PLANNED,NA,2025-12-10 14:54:56
DBE76,D76382A,4,4,11,Default,0.23,0.0,28.39,PLANNED,NA,2025-12-10 14:54:56
DBE76,D76382B,5,5,15,Default,0.27,0.0,20.74,PLANNED,NA,2025-12-10 14:54:56
DBE76,D76382C,5,5,15,Default,0.28,0.0,20.67,PLANNED,NA,2025-12-10 14:54:56
DBE76,D76CCLC,8,8,23,Default,0.57,0.0,13.42,PLANNED,NA,2025-12-10 14:54:56
DBE76,D76CDXA,8,8,22,Default,0.25,0.0,13.76,PLANNED,NA,2025-12-10 14:54:56
DBE76,D76D47L,8,8,24,Default,0.21,0.0,13.0,PLANNED,NA,2025-12-10 14:54:56
DBE76,D76D54A,5,5,15,Default,0.87,0.0,20.0,PLANNED,NA,2025-12-10 14:54:56
DBE76,D76D54B,40,40,80,Ti: 1.3-1.5,1.35,0.0,44.39,PLANNED,NA,2025-12-10 14:54:56
DBE76,D76D54C,25,25,50,Ti: 1.1-1.3,1.17,0.0,27.01,PLANNED,NA,2025-12-10 14:54:56
DBE76,D76D55L,8,8,24,Default,0.07,0.0,13.0,PLANNED,NA,2025-12-10 14:54:56
DBE76,D76D55U,8,8,24,Default,0.04,0.0,13.0,PLANNED,NA,2025-12-10 14:54:56
DBE76,D76D78A,5,5,15,Default,0.31,0.0,20.21,PLANNED,NA,2025-12-10 14:54:56
DBE76,D76D78B,5,5,15,Default,0.43,0.0,20.0,PLANNED,NA,2025-12-10 14:54:56
DBE50,TNSDRC6B,8,8,23,Default,0.26,0.0,13.48,PLANNED,NA,2025-12-10 14:54:56
DBE50,TNSDRC6C,8,8,22,Default,0.18,0.0,13.74,PLANNED,NA,2025-12-10 14:54:56
DBE50,TNSKP63A,8,8,23,Default,0.08,0.0,13.59,PLANNED,NA,2025-12-10 14:54:56
DBE50,TNSKP63B,8,8,23,Default,0.07,0.0,13.49,PLANNED,NA,2025-12-10 14:54:56
DBE50,TNSKP63C,8,8,23,Default,0.09,0.0,13.43,PLANNED,NA,2025-12-10 14:54:56
DBE69,D69021A,5,5,15,Default,0.31,0.0,21.18,PLANNED,NA,2025-12-10 14:54:56
DBE69,D69021B,8,8,22,Default,0.05,0.0,14.0,PLANNED,NA,2025-12-10 14:54:56
DBE69,D69C37B,5,5,15,Default,0.86,0.0,21.27,PLANNED,NA,2025-12-10 14:54:56
DBE69,D69C37C,4,4,11,Default,0.63,0.0,29.01,PLANNED,NA,2025-12-10 14:54:56
DBE69,D69C99A,5,5,15,Default,0.42,0.0,20.0,PLANNED,NA,2025-12-10 14:54:56
DBE69,D69C99B,9,9,25,Default,0.27,0.0,12.38,PLANNED,NA,2025-12-10 14:54:56
DBE69,D69G71B,5,5,15,Default,0.2,0.0,20.8,PLANNED,NA,2025-12-10 14:54:56
DBE69,D69G71C,8,8,24,Default,0.24,0.0,13.0,PLANNED,NA,2025-12-10 14:54:56
DBE69,D69G72A,4,4,11,Default,0.59,0.0,27.95,PLANNED,NA,2025-12-10 14:54:56
DBE69,D69G72B,4,4,11,Default,0.33,0.0,28.0,PLANNED,NA,2025-12-10 14:54:56
DBE69,D69G72C,5,5,15,Default,0.32,0.0,20.07,PLANNED,NA,2025-12-10 14:54:56
DBE69,D69JR4C,5,5,15,Default,0.37,0.0,20.11,PLANNED,NA,2025-12-10 14:54:56
DBE69,D69JR6A,4,4,11,Default,0.4,0.0,28.03,PLANNED,NA,2025-12-10 14:54:56
DBE69,D69JR6B,8,8,22,Default,0.13,0.0,14.0,PLANNED,NA,2025-12-10 14:54:56
DBE69,D69JR6C,5,5,15,Default,0.46,0.0,20.01,PLANNED,NA,2025-12-10 14:54:56
DBE69,D69JR7A,5,5,15,Default,0.33,0.0,21.25,PLANNED,NA,2025-12-10 14:54:56
DBE69,D69RG9A,5,5,15,Default,0.28,0.0,20.08,PLANNED,NA,2025-12-10 14:54:56
DBE69,D69RG9B,9,9,25,Default,0.4,0.0,12.27,PLANNED,NA,2025-12-10 14:54:56
DBE69,D69U25C,3,3,10,Default,0.56,0.0,43.46,PLANNED,NA,2025-12-10 14:54:56
DBE69,D69V17L,8,8,22,Default,0.04,0.0,14.0,PLANNED,NA,2025-12-10 14:54:56
DBE69,D69V17M,8,8,22,Default,0.04,0.0,14.0,PLANNED,NA,2025-12-10 14:54:56
DBE69,D69VU8A,5,5,15,Default,0.58,0.0,21.2,PLANNED,NA,2025-12-10 14:54:56
DBE69,D69VU8B,8,8,23,Default,0.93,0.0,13.16,PLANNED,NA,2025-12-10 14:54:56
DBE69,D69VU8C,50,50,100,"Ti: 1.5-100, Cong: 5-10 (Ti)",1.67,7.72,28.9,PLANNED,NA,2025-12-10 14:54:56
DBE69,D69VX4L,6,6,16,Default,0.55,0.0,19.68,PLANNED,NA,2025-12-10 14:54:56
DBE69,D69VY6A,3,3,10,Default,0.46,0.0,36.95,PLANNED,NA,2025-12-10 14:54:56
DBE69,D69VY6B,4,4,11,Default,0.98,0.0,28.95,PLANNED,NA,2025-12-10 14:54:56
DBE94,D94H92C,5,5,15,Default,0.44,0.0,21.0,PLANNED,NA,2025-12-10 14:54:56
DBE94,D94H93A,4,4,11,Default,0.27,0.0,29.01,PLANNED,NA,2025-12-10 14:54:56
DBE94,D94H93B,8,8,23,Default,0.25,0.0,13.2,PLANNED,NA,2025-12-10 14:54:56
DBE94,D94H93C,5,5,15,Default,0.9,0.0,21.12,PLANNED,NA,2025-12-10 14:54:56
DBE94,D94H95A,3,3,10,Default,0.35,0.0,36.0,PLANNED,NA,2025-12-10 14:54:56
DBE94,D94H95B,3,3,10,Default,0.43,0.0,37.02,PLANNED,NA,2025-12-10 14:54:56
DBE86,D86N90B,5,5,15,Default,0.22,0.0,20.13,PLANNED,NA,2025-12-10 14:54:56
DBE86,D86N90C,5,5,15,Default,0.25,0.0,20.01,PLANNED,NA,2025-12-10 14:54:56
DBE86,D86N93A,5,5,15,Default,0.22,0.0,20.23,PLANNED,NA,2025-12-10 14:54:56
DBE86,D86N93B,5,5,15,Default,0.26,0.0,20.09,PLANNED,NA,2025-12-10 14:54:56
DBE86,D86ZF8B,5,5,15,Default,0.5,0.0,20.0,PLANNED,NA,2025-12-10 14:54:56
DBE86,D86ZF8C,6,6,16,Default,0.51,0.0,19.05,PLANNED,NA,2025-12-10 14:54:56
DBE86,D86ZH1A,9,9,25,Default,0.38,0.0,12.18,PLANNED,NA,2025-12-10 14:54:56
DBE86,D86ZH1B,4,4,12,Default,0.33,0.0,26.12,PLANNED,NA,2025-12-10 14:54:56
DBE86,D86ZH1C,6,6,16,Default,0.32,0.0,19.71,PLANNED,NA,2025-12-10 14:54:56
DBE87,D87BUVC,5,5,15,Default,0.21,0.0,21.38,PLANNED,NA,2025-12-10 14:54:56
DBE87,D87C46A,8,8,22,Default,0.01,0.0,14.0,PLANNED,NA,2025-12-10 14:54:56
DBE87,D87C46B,5,5,15,Default,0.34,0.0,21.0,PLANNED,NA,2025-12-10 14:54:56
DBE87,D87C46C,4,4,11,Default,0.22,0.0,28.0,PLANNED,NA,2025-12-10 14:54:56
DBE87,D87C69A,4,4,11,Default,0.3,0.0,28.95,PLANNED,NA,2025-12-10 14:54:56
DBE87,D87YQ1B,5,5,15,Default,0.4,0.0,20.33,PLANNED,NA,2025-12-10 14:54:56
DBE88,D88625B,5,5,15,Default,0.59,0.0,20.0,PLANNED,NA,2025-12-10 14:54:56
DBE88,D88625C,4,4,11,Default,0.81,0.0,28.36,PLANNED,NA,2025-12-10 14:54:56
DBE88,D88678A,5,5,15,Default,0.42,0.0,20.01,PLANNED,NA,2025-12-10 14:54:56
DBE88,D88678B,5,5,15,Default,0.32,0.0,20.23,PLANNED,NA,2025-12-10 14:54:56
DBE88,D88678C,5,5,14,Default,0.13,0.0,21.83,PLANNED,NA,2025-12-10 14:54:56
DBE88,D88848A,3,3,10,Default,0.51,0.0,35.53,PLANNED,NA,2025-12-10 14:54:56
DBE88,D88848B,3,3,10,Default,0.79,0.0,35.06,PLANNED,NA,2025-12-10 14:54:56
DBE88,D88848C,3,3,10,Default,0.99,0.0,35.73,PLANNED,NA,2025-12-10 14:54:56
DBE88,D88CCTC,5,5,15,Default,0.39,0.0,21.23,PLANNED,NA,2025-12-10 14:54:56
DBE88,D88G40C,2,2,10,Default,0.96,0.0,50.64,PLANNED,NA,2025-12-10 14:54:56
DBE88,D88G57A,4,4,12,Default,0.6,0.0,27.14,PLANNED,NA,2025-12-10 14:54:56
DBE88,D88G57B,3,3,10,Default,0.47,0.0,34.75,PLANNED,NA,2025-12-10 14:54:56
DBE88,D88KF0A,8,8,24,Default,0.39,0.0,13.04,PLANNED,NA,2025-12-10 14:54:56
DBE88,D88KF0B,50,50,100,Ti: 1.5-100,1.57,0.0,20.89,PLANNED,NA,2025-12-10 14:54:56
DBE88,D88KF0C,8,8,23,Default,0.21,0.0,13.22,PLANNED,NA,2025-12-10 14:54:56
DBE88,D88KG4A,4,4,11,Default,0.56,0.0,27.53,PLANNED,NA,2025-12-10 14:54:56
DBE88,D88KG4B,8,8,24,Default,0.4,0.0,12.84,PLANNED,NA,2025-12-10 14:54:56
DBE88,D88KG4C,8,8,23,Default,0.55,0.0,13.27,PLANNED,NA,2025-12-10 14:54:56
DBE88,D88KG6A,8,8,22,Default,0.01,0.0,14.0,PLANNED,NA,2025-12-10 14:54:56
DBE88,D88KG6B,8,8,22,Default,0.04,0.0,14.0,PLANNED,NA,2025-12-10 14:54:56
DBE88,NGSDR3IA,8,8,24,Default,0.64,0.0,13.0,PLANNED,NA,2025-12-10 14:54:56
DBE88,NGSDR3IB,24,24,47,"Ti: 1-1.1, Cong: >0-2 (Cg)",1.04,0.17,13.0,PLANNED,NA,2025-12-10 14:54:56
DBE88,NGSDR3IC,39,39,78,Ti: 1.1-1.3,1.17,0.0,12.83,PLANNED,NA,2025-12-10 14:54:56
DBE88,NGSDR3PA,8,8,23,Default,0.66,0.0,13.16,PLANNED,NA,2025-12-10 14:54:56
DBE88,NGSDR3PB,39,39,77,Ti: 1.1-1.3,1.1,0.0,13.0,PLANNED,NA,2025-12-10 14:54:56
DBE94,D94M47C,4,4,11,Default,0.27,0.0,29.35,PLANNED,NA,2025-12-10 14:54:56
DBE94,D94MD9A,4,4,11,Default,0.14,0.0,28.85,PLANNED,NA,2025-12-10 14:54:56
DBE94,D94MD9B,3,3,10,Default,0.28,0.0,36.04,PLANNED,NA,2025-12-10 14:54:56
DBE94,D94MD9C,4,4,11,Default,0.3,0.0,28.48,PLANNED,NA,2025-12-10 14:54:56
DBE94,D94MR8A,4,4,11,Default,0.35,0.0,28.95,PLANNED,NA,2025-12-10 14:54:56
DBE86,DHNWG81C,8,8,24,Default,0.37,0.0,13.01,PLANNED,NA,2025-12-10 14:54:56
DBE86,MNSRK54A,8,8,24,Default,0.45,0.0,13.01,PLANNED,NA,2025-12-10 14:54:56
DBE87,D87CTBA,5,5,15,Default,0.26,0.0,21.17,PLANNED,NA,2025-12-10 14:54:56
DBE87,D87CTBB,8,8,23,Default,0.36,0.0,13.53,PLANNED,NA,2025-12-10 14:54:56
DBE87,D87CTBC,5,5,15,Default,0.71,0.0,21.32,PLANNED,NA,2025-12-10 14:54:56
CBEA9,NOHTAC6C,4,4,11,Default,0.87,0.0,27.84,PLANNED,NA,2025-12-10 14:54:56
CBEA9,NOSBC92A,4,4,11,Default,0.71,0.0,28.87,PLANNED,NA,2025-12-10 14:54:56
CBEA9,NOSBC92B,4,4,11,Default,0.59,0.0,29.01,PLANNED,NA,2025-12-10 14:54:56
CBEA9,NOSBC92C,4,4,11,Default,0.87,0.0,28.5,PLANNED,NA,2025-12-10 14:54:56
CBEB0,CB0080A,3,3,10,Default,0.24,0.0,42.86,PLANNED,NA,2025-12-10 14:54:56
CBEB0,CB0080B,2,2,10,Default,0.67,0.0,68.01,PLANNED,NA,2025-12-10 14:54:56
