LINK_ID,LINK_CODE,COST_CODE,VENDOR,CONTRACT,LINK_TYPE,BUCKET,LINK_CAPACITY,UNIT_COST_PER_MBPS_MONTHLY,PO_STATUS,SITECODE,OLD_SITECODE,SITE_NAME,PHASE,ORIGIN,HO_SITECODE,HO_SITE_NAME,REGION,INTERNAL_REMARKS,CEP_EXECUTION_DATE,POP_STATUS,LOCK_IN_CEP_POP_REMARKS,EXPIRE_DATE,TERMINATION_DATE,TERMINATION_STATUS,CLUSTER_NAME_CEP,PAT_DATE,PAT_STATUS,LAST_INVOICE,LOCK_IN_STATUS,FIBER_MASTER_PLAN,EFFECTIVE_START_TIME,EFFECTIVE_END_TIME,IS_CURRENT,USER
101025,FHL04104,FHL*ROBI-TH-LP-230030*LM*1,FHL,ROBI-TH-LP-230030,LM,1,35,86,Yes,Magura,Magura_WIC,MASDR47_Magura WIC,WIC,Robi,JHSDR06,Hat Gopalpur land 55m,Kushtia,Minimum slab WIC,,, , ,1/1/1970,, ,12/9/2015,Completed,1-May,Lock in expired,NA,5/25/2025,1/1/1970,1,abc
101026,FHL04489,FHL*ROBI-TH-LP-230030*LM*1,FHL,ROBI-TH-LP-230030,LM,1,200,86,Yes,CGKTL16,,Patharghata,Single Lease,Robi,CGDMG29,Akhteruzzaman,Chittagong Metro, ,,, ,9/15/2020,1/1/1970,, ,6/26/2019,Completed,1-May,Lock in expired,Ring,5/25/2025,1/1/1970,1,abc
101027,FHL04490,FHL*ROBI-TH-LP-230030*LM*1,FHL,ROBI-TH-LP-230030,LM,1,450,86,Yes,CGKTLH2,,Heroo Heights_Reloc,Single Lease,Robi,CGCDG41,Bahaddarhat,Chittagong Metro, ,,, ,2/1/2025,1/1/1970,, ,6/27/2019,Completed,1-May,Lock in expired,Spur,5/25/2025,1/1/1970,1,abc
101028,FHL04504,FHL*ROBI-TH-LP-230030*LM*1,FHL,ROBI-TH-LP-230030,LM,1,1280,86,Yes,BMAKH01,,Akhaura,Single Lease,Robi,NGRPG01,Vulta,Sylhet South, ,,, , ,1/1/1970,, ,9/15/2019,Completed,1-May,Lock in expired,Ring,5/25/2025,1/1/1970,1,abc
101029,FHL04506,FHL*ROBI-TH-LP-230030*LM*1,FHL,ROBI-TH-LP-230030,LM,1,350,86,Yes,DHGULO0,DHGULZ1,Banani Block-E,Single Lease,Robi,GPSDRO5,Dhaka3,Dhaka Metro, ,,, , ,1/1/1970,, ,6/7/2021,Completed,1-May,Locked,NA,5/25/2025,1/1/1970,1,abc
101030,FHL04510,FHL*ROBI-TH-LP-230030*LM*1,FHL,ROBI-TH-LP-230030,LM,1,130,86,Yes,CXSDRC3,,Panbazar IBS & Micro,Single Lease,Robi,CGDMG29,Akhteruzzaman,Chittagong Metro, ,,, , ,1/1/1970,, ,10/12/2020,Completed,1-May,Lock in expired,NA,5/25/2025,1/1/1970,1,abc
101031,FHL04511,FHL*ROBI-TH-LP-230030*LM*1,FHL,ROBI-TH-LP-230030,LM,1,100,86,Yes,CGKTLT4,,Shah Amanat Market_IBS,Single Lease,Robi,CGDMG29,Akhteruzzaman,Chittagong Metro, ,,, , ,1/1/1970,, ,1/3/2023,Completed,1-May,Locked,NA,5/25/2025,1/1/1970,1,abc
101032,FHL04512,FHL*ROBI-TH-LP-230030*LM*1,FHL,ROBI-TH-LP-230030,LM,1,100,86,Yes,DHGULY7,,Acropolis_IBS,Single Lease,Robi,GPSDR34,Pubail land 75m,Dhaka Metro, ,,, , ,1/1/1970,, ,10/6/2019,Completed,1-May,Lock in expired,NA,5/25/2025,1/1/1970,1,abc
101033,FHL04513,FHL*ROBI-TH-LP-230030*LM*1,FHL,ROBI-TH-LP-230030,LM,1,100,86,Yes,DHGULY6,,Banani DCC Unique Complex_Rep,Single Lease,Robi,GPSDRO5,Dhaka3,Dhaka Metro, ,,, ,11/1/2021,1/1/1970,,Uttara,1/2/2020,Completed,1-May,Lock in expired,NA,5/25/2025,1/1/1970,1,abc
101034,FHL04514,FHL*ROBI-TH-LP-230030*LM*1,FHL,ROBI-TH-LP-230030,LM,1,100,86,Yes,DHGULY5,,Borak Mehnur_Rep,Single Lease,Robi,GPSDRO5,Dhaka3,Dhaka Metro, ,,, , ,1/1/1970,, ,10/3/2019,Completed,1-May,Lock in expired,NA,5/25/2025,1/1/1970,1,abc
101035,FHL04516,FHL*ROBI-TH-LP-230030*LM*1,FHL,ROBI-TH-LP-230030,LM,1,100,86,Yes,DHDHM57,,Snowtex Outerwear Ltd_IBS,Single Lease,Robi,GPSDRO5,Dhaka3,Dhaka West, ,,, , ,1/1/1970,, ,2/4/2020,Completed,1-May,Lock in expired,NA,5/25/2025,1/1/1970,1,abc
101036,FHL04517,FHL*ROBI-TH-LP-230030*LM*1,FHL,ROBI-TH-LP-230030,LM,1,100,86,Yes,DHDHNE1,,Labaid_HQ_IBS,Single Lease,Robi,GPSDR34,Pubail land 75m,Dhaka Metro, ,,, , ,1/1/1970,, ,2/5/2020,Completed,1-May,Lock in expired,NA,5/25/2025,1/1/1970,1,abc
101037,FHL04518,FHL*ROBI-TH-LP-230030*LM*1,FHL,ROBI-TH-LP-230030,LM,1,100,86,Yes,NGRPG73,,Orion Infusion_IBS,Single Lease,Robi,NGRPG01,Vulta,Dhaka North, ,,, ,2/1/2025,1/1/1970,, ,12/1/2019,Completed,1-May,Lock in expired,NA,5/25/2025,1/1/1970,1,abc
101038,FHL04529,FHL*ROBI-TH-LP-230030*LM*1,FHL,ROBI-TH-LP-230030,LM,1,100,86,Yes,DHDHND7,,Shimanto Shamvar_Dekko_IBS,Single Lease,Robi,GPSDR34,Pubail land 75m,Dhaka Metro, ,,, , ,1/1/1970,, ,3/9/2020,Completed,1-May,Lock in expired,NA,5/25/2025,1/1/1970,1,abc
101039,FHL04530,FHL*ROBI-TH-LP-230030*LM*1,FHL,ROBI-TH-LP-230030,LM,1,100,86,Yes,DHRMN99,,Healthcare Pharmaceuticals Ltd_HQ_IBS,Single Lease,Robi,GPSDR34,Pubail land 75m,Dhaka Metro, ,,, , ,1/1/1970,, ,1/2/2020,Completed,1-May,Lock in expired,NA,5/25/2025,1/1/1970,1,abc
101041,FHL04665,FHL*ROBI-TH-LP-230030*LM*1,FHL,ROBI-TH-LP-230030,LM,1,100,86,Yes,DHBDDL0,DHBDDF5,Asia Excel_IBS,Single Lease,Robi,GPSDR34,Pubail land 75m,Dhaka Metro, ,,, , ,1/1/1970,, ,6/7/2021,Completed,1-May,Locked,NA,5/25/2025,1/1/1970,1,abc
101042,FHL05226,FHL*ROBI-TH-LP-230030*LM*1,FHL,ROBI-TH-LP-230030,LM,1,530,86,Yes,CGBAK01,,BakoliaNorth,Padma_Pinnacle_P3,Robi,CGDMG29,Akhteruzzaman,Chittagong Metro, ,,, , ,1/1/1970,, ,5/11/2020,Completed,1-May,Lock in expired,Ring,5/25/2025,1/1/1970,1,abc
101043,FHL05228,FHL*ROBI-TH-LP-230030*LM*1,FHL,ROBI-TH-LP-230030,LM,1,630,86,Yes,CGPTL15,,Proshanti_Abashik,Padma_Pinnacle_P3,Robi,CGDMG29,Akhteruzzaman,Chittagong Metro, ,,, ,2/1/2025,1/1/1970,, ,4/11/2020,Completed,1-May,Lock in expired,NA,5/25/2025,1/1/1970,1,abc
101044,FHL05307,FHL*ROBI-TH-LP-230030*LM*1,FHL,ROBI-TH-LP-230030,LM,1,100,86,Yes,DHGUL2F,,Fiber@Home_Gulshan_IBS,Single Lease,Robi,GPSDR34,Pubail land 75m,Dhaka Metro, ,,, , ,1/1/1970,, ,7/26/2020,Completed,1-May,Lock in expired,NA,5/25/2025,1/1/1970,1,abc
101045,FHL05321,FHL*ROBI-TH-LP-230030*LM*1,FHL,ROBI-TH-LP-230030,LM,1,100,86,Yes,DHGUL2Q,,Mosharaf Group_MD_residence_IBS,Single Lease,Robi,GPSDR34,Pubail land 75m,Dhaka Metro, ,,, , ,1/1/1970,, ,7/25/2020,Completed,1-May,Lock in expired,NA,5/25/2025,1/1/1970,1,abc
101046,FHL05341,FHL*ROBI-TH-LP-230030*LM*1,FHL,ROBI-TH-LP-230030,LM,1,100,86,Yes,DHKLB63,,Labaid Cancer Hospital_IBS,Single Lease,Robi,GPSDR34,Pubail land 75m,Dhaka Metro, ,,, , ,1/1/1970,, ,10/5/2020,Completed,1-May,Lock in expired,NA,5/25/2025,1/1/1970,1,abc
101047,FHL05342,FHL*ROBI-TH-LP-230030*LM*1,FHL,ROBI-TH-LP-230030,LM,1,570,86,Yes,CMSDR02,,Teheripotti,Operational Issue,Robi,CMSDR01,Alekharchar,Comilla, ,,, , ,1/1/1970,, ,10/29/2020,Completed,1-May,Lock in expired,Spur,5/25/2025,1/1/1970,1,abc
101048,FHL05343,FHL*ROBI-TH-LP-230030*LM*1,FHL,ROBI-TH-LP-230030,LM,1,100,86,Yes,DHGUL4F,,Reckitt Benckiser_Glass House_IBS,Single Lease,Robi,GPSDR34,Pubail land 75m,Dhaka Metro, ,,, , ,1/1/1970,, ,10/27/2020,Completed,1-May,Lock in expired,NA,5/25/2025,1/1/1970,1,abc
101049,FHL05345,FHL*ROBI-TH-LP-230030*LM*1,FHL,ROBI-TH-LP-230030,LM,1,100,86,Yes,DHMJHD1,,Dutch Bangla Bank Limited-Head Office_IBS,Single Lease,Robi,GPSDR34,Pubail land 75m,Dhaka Metro, ,,, , ,1/1/1970,, ,12/8/2020,Completed,1-May,Lock in expired,NA,5/25/2025,1/1/1970,1,abc
101050,FHL05346,FHL*ROBI-TH-LP-230030*LM*1,FHL,ROBI-TH-LP-230030,LM,1,100,86,Yes,DHUTTH8,,Dekko Legacy_Nator Tower_IBS,Single Lease,Robi,GPSDR34,Pubail land 75m,Dhaka North, ,,, , ,1/1/1970,, ,11/11/2020,Completed,1-May,Lock in expired,NA,5/25/2025,1/1/1970,1,abc
101051,FHL05347,FHL*ROBI-TH-LP-230030*LM*1,FHL,ROBI-TH-LP-230030,LM,1,100,86,Yes,DHGUL9F,,Daraz Bangladesh Ltd_IBS,New Rollout_2024,Robi,GPSDR34,Pubail land 75m,Dhaka Metro, ,,, , ,1/1/1970,, ,6/11/2024,Completed,1-May,Locked,NA,5/25/2025,1/1/1970,1,abc
101052,FHL05349,FHL*ROBI-TH-LP-230030*LM*1,FHL,ROBI-TH-LP-230030,LM,1,25,86,Yes,Rajshahi,,RSBLA09_Rajshahi_WIC,WIC,Robi,BOSJP02,Bogra Backbone 75m,Rajshahi,Minimum slab ,,, , ,1/1/1970,, ,11/25/2020,Completed,1-May,Lock in expired,NA,5/25/2025,1/1/1970,1,abc
101053,FHL05350,FHL*ROBI-TH-LP-230030*LM*1,FHL,ROBI-TH-LP-230030,LM,1,100,86,Yes,DHGUL6F,,BracNet_Navana Yusuf_IBS,Single Lease,Robi,GPSDRO5,Dhaka3,Dhaka Metro, ,,, , ,1/1/1970,, ,1/3/2021,Completed,1-May,Lock in expired,NA,5/25/2025,1/1/1970,1,abc
101054,FHL05351,FHL*ROBI-TH-LP-230030*LM*1,FHL,ROBI-TH-LP-230030,LM,1,130,86,Yes,DHMDPA3,,"Ramchandrapur, Mohammadpur",BP2020 New Rollout_P3,Robi,GPSDRO5,Dhaka3,Dhaka Metro, ,,, , ,1/1/1970,, ,1/5/2021,Completed,1-May,Lock in expired,NA,5/25/2025,1/1/1970,1,abc
101055,FHL05352,FHL*ROBI-TH-LP-230030*LM*1,FHL,ROBI-TH-LP-230030,LM,1,1380,86,Yes,BMSDR21,,Arial Bazar 32m Land,BP2020 New Rollout_P3,Robi,GPSDRO5,Dhaka3,Sylhet South, ,,, , ,1/1/1970,, ,1/14/2021,Completed,1-May,Lock in expired,Ring,5/25/2025,1/1/1970,1,abc
101056,FHL05353,FHL*ROBI-TH-LP-230030*LM*1,FHL,ROBI-TH-LP-230030,LM,1,1450,86,Yes,BMKSB20,,Kashba_Reloc,BP2020 New Rollout_P3,Robi,NGRPG01,Vulta,Sylhet South, ,,, , ,1/1/1970,, ,12/21/2020,Completed,1-May,Lock in expired,NA,5/25/2025,1/1/1970,1,abc
101057,FHL05354,FHL*ROBI-TH-LP-230030*LM*1,FHL,ROBI-TH-LP-230030,LM,1,600,86,Yes,DHKGN03,,Bridge,BP2020 New Rollout_P3,Robi,NGRPG01,Vulta,Dhaka South, ,,, , ,1/1/1970,, ,12/17/2020,Completed,1-May,Lock in expired,Ring,5/25/2025,1/1/1970,1,abc
101058,FHL05355,FHL*ROBI-TH-LP-230030*LM*1,FHL,ROBI-TH-LP-230030,LM,1,2350,86,Yes,CXMHK02,,Kalarmarchara,BP2020 New Rollout_P3,Robi,CGDMG29,Akhteruzzaman,Chittagong South, ,,, ,3/7/2024,1/1/1970,, ,12/21/2020,Completed,1-May,Lock in expired,Ring,5/25/2025,1/1/1970,1,abc
101059,FHL05364,FHL*ROBI-TH-LP-230030*LM*1,FHL,ROBI-TH-LP-230030,LM,1,270,86,Yes,DHKHL29,,Banasri_2,Operational Issue,Robi,GPSDR34,Pubail land 75m,Dhaka Metro, ,,, ,7/15/2020,1/1/1970,, ,12/10/2013,Completed,1-May,Lock in expired,Spur,5/25/2025,1/1/1970,1,abc
101060,FHL05366,FHL*ROBI-TH-LP-230030*LM*1,FHL,ROBI-TH-LP-230030,LM,1,100,86,Yes,DHBDDH9,,Sunman_LankaBangla_Tropical Mollah Tower_IBS,Single Lease,Robi,GPSDR34,Pubail land 75m,Dhaka Metro, ,,, , ,1/1/1970,, ,1/2/2021,Completed,1-May,Lock in expired,NA,5/25/2025,1/1/1970,1,abc
101061,FHL05374,FHL*ROBI-TH-LP-230030*LM*1,FHL,ROBI-TH-LP-230030,LM,1,100,86,Yes,DHDHM73,,Snowtex Sportswear Ltd_IBS,Single Lease,Robi,GPSDRO5,Dhaka3,Dhaka West, ,,, , ,1/1/1970,, ,3/8/2021,Completed,1-May,Lock in expired,NA,5/25/2025,1/1/1970,1,abc
101062,FHL05376,FHL*ROBI-TH-LP-230030*LM*1,FHL,ROBI-TH-LP-230030,LM,1,100,86,Yes,DHDHNG3,DHDHNG1_Small cell,Dhanmondi WIC_IBS,WIC,Robi,GPSDR34,Pubail land 75m,Dhaka Metro, ,,, , ,1/1/1970,, ,2/27/2021,Completed,1-May,Lock in expired,NA,5/25/2025,1/1/1970,1,abc
101063,FHL05377,FHL*ROBI-TH-LP-230030*LM*1,FHL,ROBI-TH-LP-230030,LM,1,130,86,Yes,DHKFR67,,North Kafrul,Operational Issue,Robi,GPSDRO5,Dhaka3,Dhaka West, ,,, , ,1/1/1970,, ,2/16/2021,Completed,1-May,Lock in expired,Spur,5/25/2025,1/1/1970,1,abc
101064,FHL05378,FHL*ROBI-TH-LP-230030*LM*1,FHL,ROBI-TH-LP-230030,LM,1,35,86,Yes,DHTIA84,,Rangs Motors Ltd_Tejgoan_IBS,Single Lease,Robi,GPSDRO5,Dhaka3,Dhaka Metro,Minimum slab ,,, , ,1/1/1970,, ,2/16/2021,Completed,1-May,Lock in expired,NA,5/25/2025,1/1/1970,1,abc
101065,FHL06709,FHL*ROBI-TH-LP-230030*LM*1,FHL,ROBI-TH-LP-230030,LM,1,100,86,Yes,DHGUL7H,,MGI HQ_IBS,Single Lease,Robi,GPSDR34,Pubail land 75m,Dhaka Metro, ,,, , ,1/1/1970,, ,5/26/2021,Completed,1-May,Locked,NA,5/25/2025,1/1/1970,1,abc
101066,FHL06710,FHL*ROBI-TH-LP-230030*LM*1,FHL,ROBI-TH-LP-230030,LM,1,100,86,Yes,DHMJHD6,,Olympic Industries__IBS,Single Lease,Robi,NGRPG01,Vulta,Dhaka Metro, ,,, , ,1/1/1970,, ,10/16/2021,Completed,1-May,Locked,NA,5/25/2025,1/1/1970,1,abc
101067,FHL06711,FHL*ROBI-TH-LP-230030*LM*1,FHL,ROBI-TH-LP-230030,LM,1,130,86,Yes,DHTEJ98,,Bank Asia_IBS,Single Lease,Robi,GPSDR34,Pubail land 75m,Dhaka Metro, ,,, , ,1/1/1970,, ,9/13/2021,Completed,1-May,Locked,NA,5/25/2025,1/1/1970,1,abc
101068,FHL06712,FHL*ROBI-TH-LP-230030*LM*1,FHL,ROBI-TH-LP-230030,LM,1,100,86,Yes,DHGUL8H,,CITYSCAPE INTERNATIONAL_IBS,Single Lease,Robi,GPSDR34,Pubail land 75m,Dhaka Metro, ,,, , ,1/1/1970,, ,5/6/2021,Completed,1-May,Locked,NA,5/25/2025,1/1/1970,1,abc
101069,FHL06716,FHL*ROBI-TH-LP-230030*LM*1,FHL,ROBI-TH-LP-230030,LM,1,370,86,Yes,DHMDP71,,Dhaka Uddan_Jame Masjid,Operational Issue,Robi,GPSDRO5,Dhaka3,Dhaka Metro, ,,, , ,1/1/1970,, ,7/19/2021,Completed,1-May,Locked,NA,5/25/2025,1/1/1970,1,abc
101070,FHL06717,FHL*ROBI-TH-LP-230030*LM*1,FHL,ROBI-TH-LP-230030,LM,1,130,86,Yes,DHMDPA6,,"Chandrima central Mosque,Mohammadpur",Operational Issue,Robi,GPSDRO5,Dhaka3,Dhaka Metro, ,,, , ,1/1/1970,, ,7/19/2021,Completed,1-May,Locked,NA,5/25/2025,1/1/1970,1,abc
101071,FHL06719,FHL*ROBI-TH-LP-230030*LM*1,FHL,ROBI-TH-LP-230030,LM,1,50,86,Yes,DHCKB55,,Shahi mosjid market_IBS,Single Lease,Robi,GPSDR34,Pubail land 75m,Dhaka Metro,Minimum slab ,,, , ,1/1/1970,, ,8/8/2021,Completed,1-May,Locked,NA,5/25/2025,1/1/1970,1,abc
101072,FHL08069,FHL*ROBI-TH-LP-230030*LM*1,FHL,ROBI-TH-LP-230030,LM,1,100,86,Yes,DHGUL6I,,Global Islami Bank_IBS,Single Lease,Robi,GPSDR34,Pubail land 75m,Dhaka Metro, IBS,,, , ,1/1/1970,, ,8/3/2021,Completed,1-May,Locked,NA,5/25/2025,1/1/1970,1,abc
101073,FHL08070,FHL*ROBI-TH-LP-230030*LM*1,FHL,ROBI-TH-LP-230030,LM,1,100,86,Yes,DHAPT41,,Civil Aviation HQ_IBS,Single Lease,Robi,GPSDR3456,GPSDR3456,Dhaka North, ,,, , ,1/1/1970,, ,9/30/2021,Completed,1-May,Locked,NA,5/25/2025,1/1/1970,1,abc
101074,FHL08352,FHL*ROBI-TH-LP-230030*LM*1,FHL,ROBI-TH-LP-230030,LM,1,100,86,Yes,DHBDDH0,,Strategy Holdings_IBS,Single Lease,Robi,GPSDR34,Pubail land 75m,Dhaka Metro, ,,, , ,1/1/1970,, ,8/22/2021,Completed,1-May,Locked,NA,5/25/2025,1/1/1970,1,abc
101078,SCL02251,SCL*Robi-LP-001091-3*BH*1,SCL,Robi-LP-001091-3,BH,1,330,218,Yes,CDSDR17,CDSDR01,Chuadanga_Reloc,Phase#2 BH,Robi,FPSDR07,Faridpur BSC,Kushtia, ,,, , ,1/1/1970,, ,2/25/2015,Completed,1-May,Lock in expired,Ring,5/25/2025,1/1/1970,1,abc
101097,SCL03694,SCL*Robi-LP-001091-3*BH*1,SCL,Robi-LP-001091-3,BH,1,475,218,Yes,PGSDR01,,Panchagar,Phase#2 BH,Robi,RPPGN02,Pirganj backbone 75m,Dinajpur, ,,, ,8/9/2024,1/1/1970, , ,2/25/2015,Completed,1-May,Lock in expired,NA,5/25/2025,1/1/1970,0,abc
101098,SCL03714,SCL*Robi-LP-001091-3*BH*1,SCL,Robi-LP-001091-3,BH,1,800,218,Yes,RJSDR03,,Goalondo_More_land_55m,Phase#2 BH,Robi,FPSDR07,Faridpur BSC,Faridpur, ,,, ,11/15/2018,1/1/1970, , ,2/25/2015,Completed,1-May,Lock in expired,NA,5/25/2025,1/1/1970,0,abc
101105,SCL03131,SCL*Robi-LP-001091-3*LM*1,SCL,Robi-LP-001091-3,LM,1,180,86,Yes,DHUTK15,DHUTT47,Uttar Khan Mazar Road_Uttara,Phase#2,Robi,GPSDR34,Pubail land 75m,Dhaka North,Minimum Slab ,,, ,12/15/2021,1/1/1970,, ,1/6/2015,Completed,1-May,Lock in expired,Spur,5/25/2025,1/1/1970,1,abc
101106,SCL02161,SCL*Robi-LP-001091-3*LM*1,SCL,Robi-LP-001091-3,LM,1,330,86,Yes,BGFKR02,,Katakhali_Morh,Phase#4C,Robi,KHSDR04,Shilpa Bank,Khulna, ,,, , ,1/1/1970,, ,11/11/2014,Completed,1-May,Lock in expired,NA,5/25/2025,1/1/1970,1,abc
101107,SCL02162,SCL*Robi-LP-001091-3*LM*1,SCL,Robi-LP-001091-3,LM,1,780,86,Yes,BGFKR12,BGFKR01,Fakirhat_reloc,Phase#2,Robi,KHSDR04,Shilpa Bank,Khulna, ,,, ,6/10/2020,1/1/1970,, ,12/2/2014,Completed,1-May,Lock in expired,NA,5/25/2025,1/1/1970,1,abc
101108,SCL02163,SCL*Robi-LP-001091-3*LM*1,SCL,Robi-LP-001091-3,LM,1,1430,86,Yes,BGMNG14,BGMNG01,MONGLA_Reloc_Airtel,Phase#4C,Robi,KHSDR04,Shilpa Bank,Khulna, ,,, , ,1/1/1970,, ,9/7/2014,Completed,1-May,Lock in expired,NA,5/25/2025,1/1/1970,1,abc
101109,SCL02165,SCL*Robi-LP-001091-3*LM*1,SCL,Robi-LP-001091-3,LM,1,820,86,Yes,BGRMP22,BGRMP02,Foylahat,Phase#4C,Robi,JSSDRH1,Shilpa Bank,Khulna, ,,, , ,1/1/1970,, ,9/9/2014,Completed,1-May,Lock in expired,NA,5/25/2025,1/1/1970,1,abc
101110,SCL02166,SCL*Robi-LP-001091-3*LM*1,SCL,Robi-LP-001091-3,LM,1,640,86,Yes,BGSDR20,BGSDR01,Bagerhat,Phase#4C,Robi,KHSDR04,Shilpa Bank,Khulna, ,,, , ,1/1/1970,, ,3/17/2015,Completed,1-May,Lock in expired,NA,5/25/2025,1/1/1970,1,abc
101111,SCL02168,SCL*Robi-LP-001091-3*LM*1,SCL,Robi-LP-001091-3,LM,1,780,86,Yes,BGSDR07,,Khan Jahan Ali Bazar_32mLand,Phase#4C,Robi,KHSDR04,Shilpa Bank,Khulna, ,,, ,6/10/2020,1/1/1970,, ,4/27/2015,Completed,1-May,Lock in expired,NA,5/25/2025,1/1/1970,1,abc
101112,SCL02189,SCL*Robi-LP-001091-3*LM*1,SCL,Robi-LP-001091-3,LM,1,1425,86,Yes,BMSDR02,,Station Road BB_Relocation,Phase#2,Robi,SYBLG04,Kurua BKB 75m,Sylhet South, ,,, , ,1/1/1970,, ,3/6/2015,Completed,1-May,Lock in expired,NA,5/25/2025,1/1/1970,1,abc
101113,SCL02192,SCL*Robi-LP-001091-3*LM*1,SCL,Robi-LP-001091-3,LM,1,1250,86,Yes,BMSDR20,,Shimrailkandi,Phase#2,Robi,SYBLG04,Kurua BKB 75m,Sylhet South, ,,, , ,1/1/1970,, ,3/6/2015,Completed,1-May,Lock in expired,Spur,5/25/2025,1/1/1970,1,abc
101114,SCL02198,SCL*Robi-LP-001091-3*LM*1,SCL,Robi-LP-001091-3,LM,1,1000,86,Yes,BOSBG02,,Mokamtola,Phase#2,Robi,BOSJP02,Bogra Backbone 75m,Bogra, ,,, , ,1/1/1970,, ,12/24/2014,Completed,1-May,Lock in expired,Spur,5/25/2025,1/1/1970,1,abc
101115,SCL02199,SCL*Robi-LP-001091-3*LM*1,SCL,Robi-LP-001091-3,LM,1,545,86,Yes,BOSBG03,BOSBG19,Mokamtala,Phase#4C,Robi,BOSJP02,Bogra Backbone 75m,Bogra, ,,, ,1/11/2025,1/1/1970,, ,1/6/2015,Completed,1-May,Lock in expired,NA,5/25/2025,1/1/1970,1,abc
101116,SCL02200,SCL*Robi-LP-001091-3*LM*1,SCL,Robi-LP-001091-3,LM,1,280,86,Yes,BOSDR02,,Charmatha,Phase#4C,Robi,BOSJP02,Bogra Backbone 75m,Bogra, ,,, , ,1/1/1970,, ,9/18/2014,Completed,1-May,Lock in expired,Spur,5/25/2025,1/1/1970,1,abc
101117,SCL02201,SCL*Robi-LP-001091-3*LM*1,SCL,Robi-LP-001091-3,LM,1,370,86,Yes,BOSDRB3,BOSDR64,TINMATHA_Reloc_Airtel,Phase#2,Robi,BOSJP02,Bogra Backbone 75m,Bogra, ,,, , ,1/1/1970,, ,1/6/2015,Completed,1-May,Lock in expired,Spur,5/25/2025,1/1/1970,1,abc
101118,SCL02202,SCL*Robi-LP-001091-3*LM*1,SCL,Robi-LP-001091-3,LM,1,203,86,Yes,BOSDR06,BOSDR60,Bogra Upashahar,Phase#2,Robi,BOSJP02,Bogra Backbone 75m,Bogra, ,,, ,5/15/2023,1/1/1970,, ,1/5/2015,Completed,1-May,Lock in expired,Ring,5/25/2025,1/1/1970,1,abc
101119,SCL02204,SCL*Robi-LP-001091-3*LM*1,SCL,Robi-LP-001091-3,LM,1,550,86,Yes,BOSDR72,BOSDR13,Motel Century_Reloc,Phase#2,Robi,BOSJP02,Bogra Backbone 75m,Bogra, ,,, , ,1/1/1970,, ,1/5/2015,Completed,1-May,Lock in expired,Ring,5/25/2025,1/1/1970,1,abc
101120,SCL02207,SCL*Robi-LP-001091-3*LM*1,SCL,Robi-LP-001091-3,LM,1,225,86,Yes,BOSDR63,BOSDR20,SHEOJGARI_Reloc_Airtel,Phase#2,Robi,BOSJP02,Bogra Backbone 75m,Bogra, ,,, ,6/1/2021,1/1/1970,, ,1/5/2015,Completed,1-May,Lock in expired,Spur,5/25/2025,1/1/1970,1,abc
101121,SCL02211,SCL*Robi-LP-001091-3*LM*1,SCL,Robi-LP-001091-3,LM,1,550,86,Yes,BOSJP30,BOSJP03,Majhira_Reloc,Phase#2,Robi,BOSJP02,Bogra Backbone 75m,Bogra, ,,, , ,1/1/1970,, ,1/5/2015,Completed,1-May,Lock in expired,NA,5/25/2025,1/1/1970,1,abc
101122,SCL02213,SCL*Robi-LP-001091-3*LM*1,SCL,Robi-LP-001091-3,LM,1,240,86,Yes,BOSJP04,,Bihary Colony,Phase#4C,Robi,BOSJP02,Bogra Backbone 75m,Bogra, ,,, , ,1/1/1970,, ,1/5/2015,Completed,1-May,Lock in expired,NA,5/25/2025,1/1/1970,1,abc
101123,SCL02214,SCL*Robi-LP-001091-3*LM*1,SCL,Robi-LP-001091-3,LM,1,350,86,Yes,BOSJP05,,Naz Garden,Phase#2,Robi,BOSJP02,Bogra Backbone 75m,Bogra, ,,, , ,1/1/1970,, ,1/5/2015,Completed,1-May,Lock in expired,NA,5/25/2025,1/1/1970,1,abc
101124,SCL02221,SCL*Robi-LP-001091-3*LM*1,SCL,Robi-LP-001091-3,LM,1,1950,86,Yes,BRSDR02,,Barguna_2,Phase#2,Robi,BSSDR16,Barisal land 75m,Barisal, ,,, , ,1/1/1970,, ,11/30/2014,Completed,1-May,Lock in expired,NA,5/25/2025,1/1/1970,1,abc
101125,SCL02223,SCL*Robi-LP-001091-3*LM*1,SCL,Robi-LP-001091-3,LM,1,900,86,Yes,BSAGL01,,Agailjhara,Phase#4C,Robi,BSSDR16,Barisal land 75m,Barisal, ,,, , ,1/1/1970,, ,3/26/2015,Completed,1-May,Lock in expired,NA,5/25/2025,1/1/1970,1,abc
101126,SCL02224,SCL*Robi-LP-001091-3*LM*1,SCL,Robi-LP-001091-3,LM,1,750,86,Yes,BSBBG14,BSBBG02,BARISAL_CADET_COLL_Reloc_Airtel,Phase#2,Robi,BSSDR16,Barisal land 75m,Barisal, ,,, , ,1/1/1970,, ,3/25/2015,Completed,1-May,Lock in expired,Ring,5/25/2025,1/1/1970,1,abc
101127,SCL02228,SCL*Robi-LP-001091-3*LM*1,SCL,Robi-LP-001091-3,LM,1,525,86,Yes,BSBNP01,,Banaripara,Phase#2,Robi,BSSDR16,Barisal land 75m,Barisal, ,,, , ,1/1/1970,, ,3/26/2015,Completed,1-May,Lock in expired,Spur,5/25/2025,1/1/1970,1,abc
