BSC,CELL,THRAV_P,THRVP_P,THRDV_P,THRAV_C,THRVP_C,THRDV_C,RULES_APPLIED,MaxTi,MaxCong,MaxTch,DATA_OF,ENM,COMMAND,EXECUTION,LOG,EXECUTION_TIME
CBEB4,CGHTZ20C,10,10,20,2,2,6,Ti: 1-1.1,1.04,0.0,51.81,2025-12-10 14:54:56,CTG,NA,NA,NA,2025-12-11 06:18:13
CBEB4,CGHTZ24A,3,3,10,3,3,9,Default,0.46,0.0,36.44,2025-12-10 14:54:56,CTG,NA,NA,NA,2025-12-11 06:18:13
CBEB5,CB5290A,5,5,14,5,5,15,Default,0.24,0.0,21.54,2025-12-10 14:54:56,CTG,NA,NA,NA,2025-12-11 06:18:13
CBEB5,CB5290B,5,5,14,5,5,15,Default,0.17,0.0,21.64,2025-12-10 14:54:56,CTG,NA,NA,NA,2025-12-11 06:18:13
CBEB5,CB5291A,5,5,14,5,5,15,Default,0.3,0.0,21.64,2025-12-10 14:54:56,CTG,NA,NA,NA,2025-12-11 06:18:13
CBEB5,CB5S38B,5,5,14,5,5,15,Default,0.43,0.0,21.46,2025-12-10 14:54:56,CTG,NA,NA,NA,2025-12-11 06:18:13
CBEB5,CB5S38C,2,2,10,2,2,6,Default,0.43,0.0,51.87,2025-12-10 14:54:56,CTG,NA,NA,NA,2025-12-11 06:18:13
CBEB5,CB5S52A,3,3,10,3,3,9,Default,0.39,0.0,36.02,2025-12-10 14:54:56,CTG,NA,NA,NA,2025-12-11 06:18:13
CBEB5,CB5S52C,5,5,14,5,5,15,Default,0.35,0.0,21.48,2025-12-10 14:54:56,CTG,NA,NA,NA,2025-12-11 06:18:13
CBEB6,CB6039C,3,3,10,3,3,9,Default,0.3,0.0,37.01,2025-12-10 14:54:56,CTG,NA,NA,NA,2025-12-11 06:18:13
CBEB6,CB6059A,2,2,10,2,2,6,Default,0.95,0.0,58.56,2025-12-10 14:54:56,CTG,NA,NA,NA,2025-12-11 06:18:13
CBEB6,CB6059B,2,2,10,2,2,6,Default,0.3,0.0,53.0,2025-12-10 14:54:56,CTG,NA,NA,NA,2025-12-11 06:18:13
CBEB6,CB6059C,3,3,10,3,3,7,Default,0.68,0.0,43.93,2025-12-10 14:54:56,CTG,NA,NA,NA,2025-12-11 06:18:13
CBEB3,CGHTZA9A,3,3,10,3,3,9,Default,0.29,0.0,37.0,2025-12-10 14:54:56,CTG,NA,NA,NA,2025-12-11 06:18:13
CBEB3,CGHTZB4B,2,2,10,2,2,6,Default,0.6,0.0,52.59,2025-12-10 14:54:56,CTG,NA,NA,NA,2025-12-11 06:18:13
CBEB3,CGHTZB4C,2,2,10,2,2,6,Default,0.75,0.0,57.06,2025-12-10 14:54:56,CTG,NA,NA,NA,2025-12-11 06:18:13
CBEB3,CGHTZB5A,2,2,10,2,2,6,Default,0.48,0.0,52.25,2025-12-10 14:54:56,CTG,NA,NA,NA,2025-12-11 06:18:13
CBEB3,CGHTZB5B,2,2,10,2,2,6,Default,0.71,0.0,59.86,2025-12-10 14:54:56,CTG,NA,NA,NA,2025-12-11 06:18:13
CBEB4,CB4D43A,3,3,10,3,3,7,Default,0.25,0.0,45.0,2025-12-10 14:54:56,CTG,NA,NA,NA,2025-12-11 06:18:13
CBEB4,CB4D43C,5,5,14,5,5,15,Default,0.29,0.0,21.45,2025-12-10 14:54:56,CTG,NA,NA,NA,2025-12-11 06:18:13
CBEB4,CB4D50B,10,10,20,3,3,9,Ti: 1-1.1,1.05,0.0,36.14,2025-12-10 14:54:56,CTG,NA,NA,NA,2025-12-11 06:18:13
CBEB4,CGHTZ24B,2,2,10,2,2,5,Default,0.3,0.0,60.53,2025-12-10 14:54:56,CTG,NA,NA,NA,2025-12-11 06:18:13
CBEB4,CGRZN05A,3,3,10,3,3,9,Default,0.61,0.0,35.99,2025-12-10 14:54:56,CTG,NA,NA,NA,2025-12-11 06:18:13
CBEB4,CGRZN05B,3,3,10,3,3,9,Default,0.57,0.0,36.3,2025-12-10 14:54:56,CTG,NA,NA,NA,2025-12-11 06:18:13
CBEB4,CGRZN05C,3,3,10,3,3,9,Default,0.37,0.0,37.0,2025-12-10 14:54:56,CTG,NA,NA,NA,2025-12-11 06:18:13
CBEB4,CGRZN09A,3,3,10,3,3,7,Default,0.32,0.0,45.0,2025-12-10 14:54:56,CTG,NA,NA,NA,2025-12-11 06:18:13
CBEB4,CGRZN09B,2,2,10,6,6,11,Default,0.39,0.0,59.41,2025-12-10 14:54:56,CTG,NA,NA,NA,2025-12-11 06:18:13
CBEB4,CGRZN15B,2,2,10,2,2,6,Default,0.72,0.0,60.16,2025-12-10 14:54:56,CTG,NA,NA,NA,2025-12-11 06:18:13
CBEB5,CB5B42A,3,3,10,3,3,9,Default,0.59,0.0,36.54,2025-12-10 14:54:56,CTG,NA,NA,NA,2025-12-11 06:18:13
CBEB5,CB5B42B,3,3,10,3,3,9,Default,0.93,0.0,35.94,2025-12-10 14:54:56,CTG,NA,NA,NA,2025-12-11 06:18:13
CBEB5,CB5M42A,3,3,10,3,3,9,Default,0.36,0.0,36.02,2025-12-10 14:54:56,CTG,NA,NA,NA,2025-12-11 06:18:13
CBEB5,CB5M46A,25,25,50,3,3,9,Ti: 1.1-1.3,1.11,0.0,36.12,2025-12-10 14:54:56,CTG,NA,NA,NA,2025-12-11 06:18:13
CBEB6,CB6070C,50,50,100,4,4,11,Ti: 1.5-100,1.53,0.0,28.1,2025-12-10 14:54:56,CTG,NA,NA,NA,2025-12-11 06:18:13
CBEB6,CB6086A,3,3,10,3,3,8,Default,0.53,0.0,43.17,2025-12-10 14:54:56,CTG,NA,NA,NA,2025-12-11 06:18:13
CBEB6,CB6888A,3,3,10,3,3,9,Default,0.46,0.0,36.72,2025-12-10 14:54:56,CTG,NA,NA,NA,2025-12-11 06:18:13
CBEB6,CB6888B,3,3,10,3,3,7,Default,0.73,0.0,42.99,2025-12-10 14:54:56,CTG,NA,NA,NA,2025-12-11 06:18:13
CBEB6,CB6888C,3,3,10,3,3,9,Default,0.7,0.0,36.14,2025-12-10 14:54:56,CTG,NA,NA,NA,2025-12-11 06:18:13
CBEB6,CB6903B,3,3,10,3,3,9,Default,0.37,0.0,37.0,2025-12-10 14:54:56,CTG,NA,NA,NA,2025-12-11 06:18:13
CBEB6,CB6903C,3,3,10,3,3,9,Default,0.33,0.0,37.01,2025-12-10 14:54:56,CTG,NA,NA,NA,2025-12-11 06:18:13
CBEB6,CB6YD0B,3,3,10,3,3,9,Default,0.66,0.0,36.95,2025-12-10 14:54:56,CTG,NA,NA,NA,2025-12-11 06:18:13
CBEB3,CGSKD24C,2,2,10,2,2,6,Default,0.49,0.0,52.11,2025-12-10 14:54:56,CTG,NA,NA,NA,2025-12-11 06:18:13
CBEB3,CGSKD27B,3,3,10,3,3,7,Default,0.67,0.0,44.26,2025-12-10 14:54:56,CTG,NA,NA,NA,2025-12-11 06:18:13
CBEB3,CGSKD27C,3,3,10,4,4,10,Default,0.37,0.0,44.93,2025-12-10 14:54:56,CTG,NA,NA,NA,2025-12-11 06:18:13
CBEB4,CB4WE8B,3,3,10,4,4,10,Default,0.2,0.0,37.14,2025-12-10 14:54:56,CTG,NA,NA,NA,2025-12-11 06:18:13
CBEB4,CB4WI4A,8,8,24,24,24,47,Default,0.51,0.0,13.03,2025-12-10 14:54:56,CTG,NA,NA,NA,2025-12-11 06:18:13
CBEB4,CB4WI4B,5,5,15,15,15,29,Default,0.46,0.0,21.0,2025-12-10 14:54:56,CTG,NA,NA,NA,2025-12-11 06:18:13
CBEB4,CGHTZ12C,5,5,15,15,15,29,Default,0.23,0.0,21.39,2025-12-10 14:54:56,CTG,NA,NA,NA,2025-12-11 06:18:13
CBEB5,CB5171C,3,3,10,2,2,6,Default,0.28,0.0,37.01,2025-12-10 14:54:56,CTG,NA,NA,NA,2025-12-11 06:18:13
CBEB5,CB5174A,5,5,14,5,5,15,Default,0.3,0.0,21.79,2025-12-10 14:54:56,CTG,NA,NA,NA,2025-12-11 06:18:13
CBEB5,CB5176A,5,5,14,5,5,15,Default,0.32,0.0,21.47,2025-12-10 14:54:56,CTG,NA,NA,NA,2025-12-11 06:18:13
CBEB5,CB5B10C,3,3,10,3,3,9,Default,0.55,0.0,36.56,2025-12-10 14:54:56,CTG,NA,NA,NA,2025-12-11 06:18:13
CBEB5,CB5PA6C,5,5,14,5,5,15,Default,0.32,0.0,21.46,2025-12-10 14:54:56,CTG,NA,NA,NA,2025-12-11 06:18:13
CBEB5,CB5R17B,3,3,10,3,3,7,Default,0.46,0.0,43.73,2025-12-10 14:54:56,CTG,NA,NA,NA,2025-12-11 06:18:13
CBEB5,CB5R17C,3,3,10,3,3,7,Default,0.67,0.0,43.44,2025-12-10 14:54:56,CTG,NA,NA,NA,2025-12-11 06:18:13
CBEB5,CB5R18A,3,3,10,3,3,7,Default,0.35,0.0,43.52,2025-12-10 14:54:56,CTG,NA,NA,NA,2025-12-11 06:18:13
CBEB6,CB6919A,3,3,10,3,3,7,Default,0.41,0.0,44.79,2025-12-10 14:54:56,CTG,NA,NA,NA,2025-12-11 06:18:13
CBEB6,CB6919B,3,3,10,3,3,9,Default,0.46,0.0,36.64,2025-12-10 14:54:56,CTG,NA,NA,NA,2025-12-11 06:18:13
CBEB6,CB6H56B,3,3,10,3,3,9,Default,0.33,0.0,37.02,2025-12-10 14:54:56,CTG,NA,NA,NA,2025-12-11 06:18:13
CBEB6,CB6H56C,3,3,10,3,3,9,Default,0.3,0.0,36.88,2025-12-10 14:54:56,CTG,NA,NA,NA,2025-12-11 06:18:13
CBEB6,CB6H59A,3,3,10,3,3,7,Default,0.46,0.0,44.92,2025-12-10 14:54:56,CTG,NA,NA,NA,2025-12-11 06:18:13
CBEB6,CB6H59B,3,3,10,3,3,9,Default,0.45,0.0,36.72,2025-12-10 14:54:56,CTG,NA,NA,NA,2025-12-11 06:18:13
CBEB6,CB6H59C,3,3,10,3,3,9,Default,0.46,0.0,36.0,2025-12-10 14:54:56,CTG,NA,NA,NA,2025-12-11 06:18:13
CBEB6,CB6H76L,3,3,10,3,3,9,Default,0.67,0.0,37.0,2025-12-10 14:54:56,CTG,NA,NA,NA,2025-12-11 06:18:13
CBEB6,CB6H80A,8,8,23,8,8,24,Default,0.88,0.0,13.13,2025-12-10 14:54:56,CTG,NA,NA,NA,2025-12-11 06:18:13
CBEB3,CGSKD30A,2,2,10,2,2,6,Default,0.43,0.0,52.86,2025-12-10 14:54:56,CTG,NA,NA,NA,2025-12-11 06:18:13
CBEB4,CB4126B,3,3,10,3,3,9,Default,0.41,0.0,36.64,2025-12-10 14:54:56,CTG,NA,NA,NA,2025-12-11 06:18:13
CBEB4,CB4126C,3,3,10,3,3,9,Default,0.58,0.0,36.87,2025-12-10 14:54:56,CTG,NA,NA,NA,2025-12-11 06:18:13
CBEB4,CB4192B,3,3,10,3,3,7,Default,0.42,0.0,44.49,2025-12-10 14:54:56,CTG,NA,NA,NA,2025-12-11 06:18:13
CBEB4,CB4194A,3,3,10,3,3,9,Default,0.5,0.0,36.0,2025-12-10 14:54:56,CTG,NA,NA,NA,2025-12-11 06:18:13
CBEB4,CGHTZ13A,3,3,10,3,3,9,Default,0.44,0.0,35.86,2025-12-10 14:54:56,CTG,NA,NA,NA,2025-12-11 06:18:13
CBEB4,CGHTZ13B,3,3,10,3,3,8,Default,0.33,0.0,44.86,2025-12-10 14:54:56,CTG,NA,NA,NA,2025-12-11 06:18:13
CBEB4,CGHTZ15A,3,3,10,3,3,7,Default,0.5,0.0,44.77,2025-12-10 14:54:56,CTG,NA,NA,NA,2025-12-11 06:18:13
CBEB4,CGHTZH0B,3,3,10,2,2,6,Default,0.36,0.0,49.79,2025-12-10 14:54:56,CTG,NA,NA,NA,2025-12-11 06:18:13
CBEB4,CGHTZH0C,3,3,10,3,3,9,Default,0.37,0.0,37.03,2025-12-10 14:54:56,CTG,NA,NA,NA,2025-12-11 06:18:13
CBEB5,CB5B18C,3,3,10,3,3,9,Default,0.47,0.0,35.64,2025-12-10 14:54:56,CTG,NA,NA,NA,2025-12-11 06:18:13
CBEB5,CB5B26B,3,3,10,3,3,7,Default,0.64,0.0,43.6,2025-12-10 14:54:56,CTG,NA,NA,NA,2025-12-11 06:18:13
CBEB5,CB5B26C,3,3,10,3,3,9,Default,0.58,0.0,37.0,2025-12-10 14:54:56,CTG,NA,NA,NA,2025-12-11 06:18:13
CBEB5,CB5M07A,5,5,14,5,5,15,Default,0.2,0.0,21.91,2025-12-10 14:54:56,CTG,NA,NA,NA,2025-12-11 06:18:13
CBEB6,CB6017A,2,2,10,2,2,6,Default,0.44,0.0,52.41,2025-12-10 14:54:56,CTG,NA,NA,NA,2025-12-11 06:18:13
CBEB6,CB6017B,3,3,10,3,3,9,Default,0.59,0.0,36.73,2025-12-10 14:54:56,CTG,NA,NA,NA,2025-12-11 06:18:13
CBEB6,CB6017C,2,2,10,2,2,6,Default,0.5,0.0,52.57,2025-12-10 14:54:56,CTG,NA,NA,NA,2025-12-11 06:18:13
CBEB6,CB6022A,3,3,10,3,3,7,Default,0.66,0.0,44.4,2025-12-10 14:54:56,CTG,NA,NA,NA,2025-12-11 06:18:13
CBEB6,CB6022B,40,40,80,4,4,11,Ti: 1.3-1.5,1.46,0.0,27.31,2025-12-10 14:54:56,CTG,NA,NA,NA,2025-12-11 06:18:13
CBEB6,CB6022C,3,3,10,3,3,8,Default,0.69,0.0,43.0,2025-12-10 14:54:56,CTG,NA,NA,NA,2025-12-11 06:18:13
CBEB6,CB6039A,4,4,11,3,3,7,Default,0.25,0.0,29.53,2025-12-10 14:54:56,CTG,NA,NA,NA,2025-12-11 06:18:13
CBEB6,CB6039B,3,3,10,3,3,9,Default,0.76,0.0,36.27,2025-12-10 14:54:56,CTG,NA,NA,NA,2025-12-11 06:18:13
CBEB6,CB6855A,3,3,10,3,3,9,Default,0.32,0.0,36.97,2025-12-10 14:54:56,CTG,NA,NA,NA,2025-12-11 06:18:13
CBEB6,CB6855B,3,3,10,3,3,9,Default,0.25,0.0,37.02,2025-12-10 14:54:56,CTG,NA,NA,NA,2025-12-11 06:18:13
CBEB3,CGCDG85A,3,3,10,3,3,9,Default,0.83,0.0,36.09,2025-12-10 14:54:56,CTG,NA,NA,NA,2025-12-11 06:18:13
CBEB3,CGCDG86B,3,3,10,7,7,14,Default,0.5,0.0,43.47,2025-12-10 14:54:56,CTG,NA,NA,NA,2025-12-11 06:18:13
CBEB3,CGCDG86C,4,4,11,11,11,21,Default,0.42,0.0,29.06,2025-12-10 14:54:56,CTG,NA,NA,NA,2025-12-11 06:18:13
CBEB3,CGCDG92A,2,2,10,2,2,6,Default,0.65,0.0,58.8,2025-12-10 14:54:56,CTG,NA,NA,NA,2025-12-11 06:18:13
CBEB6,CB6S23A,5,5,14,5,5,15,Default,0.33,0.0,21.45,2025-12-10 14:54:56,CTG,NA,NA,NA,2025-12-11 06:18:13
CBEB4,CB4194B,2,2,10,2,2,6,Default,0.7,0.0,52.43,2025-12-10 14:54:56,CTG,NA,NA,NA,2025-12-11 06:18:13
CBEB4,CB4B82A,2,2,10,2,2,6,Default,0.44,0.0,58.93,2025-12-10 14:54:56,CTG,NA,NA,NA,2025-12-11 06:18:13
CBEB4,CB4B82C,4,4,11,11,11,22,Default,0.4,0.0,29.0,2025-12-10 14:54:56,CTG,NA,NA,NA,2025-12-11 06:18:13
CBEB4,CB4B89A,3,3,10,3,3,8,Default,0.23,0.0,43.73,2025-12-10 14:54:56,CTG,NA,NA,NA,2025-12-11 06:18:13
CBEB4,CGHTZH6A,4,4,11,15,10,100,Default,0.28,0.0,29.98,2025-12-10 14:54:56,CTG,NA,NA,NA,2025-12-11 06:18:13
CBEB4,CGHTZH6B,4,4,11,15,10,100,Default,0.16,0.0,29.91,2025-12-10 14:54:56,CTG,NA,NA,NA,2025-12-11 06:18:13
CBEB4,CGHTZH6C,4,4,11,15,10,100,Default,0.18,0.0,29.96,2025-12-10 14:54:56,CTG,NA,NA,NA,2025-12-11 06:18:13
CBEB5,CB5129B,5,5,14,5,5,15,Default,0.3,0.0,21.52,2025-12-10 14:54:56,CTG,NA,NA,NA,2025-12-11 06:18:13
CBEB5,CB5141A,3,3,10,3,3,7,Default,0.53,0.0,44.67,2025-12-10 14:54:56,CTG,NA,NA,NA,2025-12-11 06:18:13
CBEB5,CB5141B,8,8,22,8,8,23,Default,0.31,0.0,13.66,2025-12-10 14:54:56,CTG,NA,NA,NA,2025-12-11 06:18:13
CBEB5,CB5O82B,5,5,14,5,5,15,Default,0.31,0.0,21.46,2025-12-10 14:54:56,CTG,NA,NA,NA,2025-12-11 06:18:13
CBEB6,CB6855C,3,3,10,3,3,9,Default,0.36,0.0,37.0,2025-12-10 14:54:56,CTG,NA,NA,NA,2025-12-11 06:18:13
CBEB6,CB6871A,3,3,10,3,3,9,Default,0.36,0.0,36.56,2025-12-10 14:54:56,CTG,NA,NA,NA,2025-12-11 06:18:13
CBEB6,CB6874A,3,3,10,3,3,7,Default,0.16,0.0,37.24,2025-12-10 14:54:56,CTG,NA,NA,NA,2025-12-11 06:18:13
CBEB6,CB6874B,3,3,10,3,3,9,Default,0.33,0.0,36.94,2025-12-10 14:54:56,CTG,NA,NA,NA,2025-12-11 06:18:13
CBEB6,CB6S35A,5,5,14,5,5,15,Default,0.41,0.0,21.47,2025-12-10 14:54:56,CTG,NA,NA,NA,2025-12-11 06:18:13
CBEB6,CB6S35B,5,5,15,6,6,16,Default,0.96,0.0,20.02,2025-12-10 14:54:56,CTG,NA,NA,NA,2025-12-11 06:18:13
CBEB6,CB6S73A,3,3,10,3,3,8,Default,0.47,0.0,44.2,2025-12-10 14:54:56,CTG,NA,NA,NA,2025-12-11 06:18:13
CBEB6,CB6S73B,3,3,10,3,3,7,Default,0.4,0.0,44.48,2025-12-10 14:54:56,CTG,NA,NA,NA,2025-12-11 06:18:13
CBEB6,CB6S73C,3,3,10,3,3,7,Default,0.51,0.0,44.41,2025-12-10 14:54:56,CTG,NA,NA,NA,2025-12-11 06:18:13
CBEB3,CGHTZF7C,5,5,14,4,4,11,Default,0.11,0.0,21.93,2025-12-10 14:54:56,CTG,NA,NA,NA,2025-12-11 06:18:13
CBEB4,CB4VA4A,2,2,10,2,2,6,Default,0.55,0.0,59.07,2025-12-10 14:54:56,CTG,NA,NA,NA,2025-12-11 06:18:13
CBEB4,CB4VA4C,2,2,10,2,2,5,Default,0.42,0.0,58.72,2025-12-10 14:54:56,CTG,NA,NA,NA,2025-12-11 06:18:13
CBEB4,CB4WE1B,3,3,10,4,4,11,Default,0.15,0.0,37.03,2025-12-10 14:54:56,CTG,NA,NA,NA,2025-12-11 06:18:13
CBEB4,CB4WE1C,3,3,10,3,3,9,Default,0.31,0.0,37.0,2025-12-10 14:54:56,CTG,NA,NA,NA,2025-12-11 06:18:13
CBEB4,CB4WE7A,5,5,14,5,5,15,Default,0.26,0.0,21.51,2025-12-10 14:54:56,CTG,NA,NA,NA,2025-12-11 06:18:13
CBEB4,CGHTZ05C,2,2,10,2,2,6,Default,0.6,0.0,51.19,2025-12-10 14:54:56,CTG,NA,NA,NA,2025-12-11 06:18:13
CBEB5,CB5167C,5,5,14,5,5,15,Default,0.29,0.0,21.79,2025-12-10 14:54:56,CTG,NA,NA,NA,2025-12-11 06:18:13
CBEB5,CB5169A,5,5,15,6,6,16,Default,0.55,0.0,20.3,2025-12-10 14:54:56,CTG,NA,NA,NA,2025-12-11 06:18:13
CBEB5,CB5A9VB,3,3,10,9,9,17,Default,0.82,0.0,37.0,2025-12-10 14:54:56,CTG,NA,NA,NA,2025-12-11 06:18:13
CBEB5,CB5A9VC,40,40,80,9,9,17,Ti: 1.3-1.5,1.3,0.0,37.0,2025-12-10 14:54:56,CTG,NA,NA,NA,2025-12-11 06:18:13
CBEB5,CB5B08A,5,5,14,5,5,15,Default,0.23,0.0,21.79,2025-12-10 14:54:56,CTG,NA,NA,NA,2025-12-11 06:18:13
CBEB5,CB5PA1C,4,4,11,3,3,9,Default,0.31,0.0,29.44,2025-12-10 14:54:56,CTG,NA,NA,NA,2025-12-11 06:18:13
CBEB5,CGPTL78B,50,50,100,15,10,100,"Ti: 1.5-100, Cong: >0-2 (Ti)",1.8,0.6,28.0,2025-12-10 14:54:56,CTG,NA,NA,NA,2025-12-11 06:18:13
CBEB5,CGPTL78C,4,4,11,15,10,100,Default,0.84,0.0,28.0,2025-12-10 14:54:56,CTG,NA,NA,NA,2025-12-11 06:18:13
CBEB5,CGPTL79A,25,25,50,15,10,100,Ti: 1.1-1.3,1.16,0.0,29.04,2025-12-10 14:54:56,CTG,NA,NA,NA,2025-12-11 06:18:13
CBEB5,CGPTL79B,25,25,50,15,10,100,Ti: 1.1-1.3,1.23,0.0,29.39,2025-12-10 14:54:56,CTG,NA,NA,NA,2025-12-11 06:18:13
CBEB5,CGPTL79C,4,4,11,15,10,100,Default,0.58,0.0,29.87,2025-12-10 14:54:56,CTG,NA,NA,NA,2025-12-11 06:18:13
CBEB6,CB6005A,3,3,10,3,3,9,Default,0.5,0.0,37.03,2025-12-10 14:54:56,CTG,NA,NA,NA,2025-12-11 06:18:13
CBEB6,CB6H20B,3,3,10,3,3,9,Default,0.32,0.0,37.0,2025-12-10 14:54:56,CTG,NA,NA,NA,2025-12-11 06:18:13
CBEB6,CB6H45A,8,8,22,9,9,25,Default,0.36,0.0,13.79,2025-12-10 14:54:56,CTG,NA,NA,NA,2025-12-11 06:18:13
CBEB6,CB6H45C,5,5,14,5,5,15,Default,0.25,0.0,21.49,2025-12-10 14:54:56,CTG,NA,NA,NA,2025-12-11 06:18:13
CBEB3,CGCDG83A,3,3,10,3,3,7,Default,0.44,0.0,43.49,2025-12-10 14:54:56,CTG,NA,NA,NA,2025-12-11 06:18:13
CBEB3,CGHTZG1C,3,3,10,3,3,9,Default,0.97,0.0,35.69,2025-12-10 14:54:56,CTG,NA,NA,NA,2025-12-11 06:18:13
CBEB3,CGHTZH3A,3,3,10,7,7,14,Default,0.6,0.0,45.0,2025-12-10 14:54:56,CTG,NA,NA,NA,2025-12-11 06:18:13
CBEB3,CGHTZH3B,40,40,80,7,7,14,Ti: 1.3-1.5,1.37,0.0,44.6,2025-12-10 14:54:56,CTG,NA,NA,NA,2025-12-11 06:18:13
CBEB3,CGSKD64B,3,3,10,3,3,9,Default,0.56,0.0,35.16,2025-12-10 14:54:56,CTG,NA,NA,NA,2025-12-11 06:18:13
CBEB5,CB5B10B,3,3,10,3,3,9,Default,0.43,0.0,37.0,2025-12-10 14:54:56,CTG,NA,NA,NA,2025-12-11 06:18:13
CBEB5,CB5L29L,8,8,22,8,8,23,Default,0.12,0.0,13.96,2025-12-10 14:54:56,CTG,NA,NA,NA,2025-12-11 06:18:13
CBEB5,CB5L85A,4,4,10,3,3,9,Default,0.17,0.0,31.47,2025-12-10 14:54:56,CTG,NA,NA,NA,2025-12-11 06:18:13
CBEB5,CB5L85B,8,8,22,8,8,24,Default,0.23,0.0,14.0,2025-12-10 14:54:56,CTG,NA,NA,NA,2025-12-11 06:18:13
CBEB5,CB5L85C,8,8,22,8,8,23,Default,0.19,0.0,14.0,2025-12-10 14:54:56,CTG,NA,NA,NA,2025-12-11 06:18:13
CBEB5,CB5L99A,3,3,10,3,3,9,Default,0.61,0.0,35.59,2025-12-10 14:54:56,CTG,NA,NA,NA,2025-12-11 06:18:13
CBEB5,CB5L99C,3,3,10,3,3,7,Default,0.47,0.0,44.93,2025-12-10 14:54:56,CTG,NA,NA,NA,2025-12-11 06:18:13
CBEB6,CB6005C,3,3,10,3,3,7,Default,0.71,0.0,43.71,2025-12-10 14:54:56,CTG,NA,NA,NA,2025-12-11 06:18:13
CBEB6,CB6822B,2,2,10,2,2,6,Default,0.48,0.0,51.5,2025-12-10 14:54:56,CTG,NA,NA,NA,2025-12-11 06:18:13
CBEB6,CB6823B,5,5,14,5,5,15,Default,0.33,0.0,21.43,2025-12-10 14:54:56,CTG,NA,NA,NA,2025-12-11 06:18:13
CBEB6,CB6840B,3,3,10,3,3,9,Default,0.65,0.0,36.93,2025-12-10 14:54:56,CTG,NA,NA,NA,2025-12-11 06:18:13
CBEB6,CB6840C,2,2,10,2,2,6,Default,0.96,0.0,51.88,2025-12-10 14:54:56,CTG,NA,NA,NA,2025-12-11 06:18:13
CBEB3,CGCDG83C,3,3,10,3,3,9,Default,0.66,0.0,35.16,2025-12-10 14:54:56,CTG,NA,NA,NA,2025-12-11 06:18:13
CBEB3,CGCDG84A,5,5,14,5,5,15,Default,0.22,0.0,21.51,2025-12-10 14:54:56,CTG,NA,NA,NA,2025-12-11 06:18:13
CBEB6,CB6R62C,3,3,10,3,3,9,Default,0.57,0.0,36.47,2025-12-10 14:54:56,CTG,NA,NA,NA,2025-12-11 06:18:13
CBEB6,CB6R91A,3,3,10,11,11,22,Default,0.3,0.0,36.0,2025-12-10 14:54:56,CTG,NA,NA,NA,2025-12-11 06:18:13
CBEB6,CB6R91B,4,4,11,15,15,30,Default,0.33,0.0,28.14,2025-12-10 14:54:56,CTG,NA,NA,NA,2025-12-11 06:18:13
CBEB3,CGSKD76A,3,3,10,3,3,7,Default,0.7,0.0,43.59,2025-12-10 14:54:56,CTG,NA,NA,NA,2025-12-11 06:18:13
CBEB4,CB4567B,5,5,15,15,15,30,Default,0.51,0.0,21.0,2025-12-10 14:54:56,CTG,NA,NA,NA,2025-12-11 06:18:13
CBEB4,CB4567C,3,3,10,3,3,7,Default,0.59,0.0,44.63,2025-12-10 14:54:56,CTG,NA,NA,NA,2025-12-11 06:18:13
CBEB4,CB4573A,5,5,15,6,6,17,Default,0.49,0.0,20.01,2025-12-10 14:54:56,CTG,NA,NA,NA,2025-12-11 06:18:13
CBEB4,CB4573C,3,3,10,3,3,9,Default,0.42,0.0,35.5,2025-12-10 14:54:56,CTG,NA,NA,NA,2025-12-11 06:18:13
CBEB4,CB4580A,3,3,10,3,3,9,Default,0.37,0.0,35.87,2025-12-10 14:54:56,CTG,NA,NA,NA,2025-12-11 06:18:13
CBEB4,CGHTZ10B,3,3,10,2,2,6,Default,0.32,0.0,45.0,2025-12-10 14:54:56,CTG,NA,NA,NA,2025-12-11 06:18:13
CBEB4,CGHTZ10C,2,2,10,2,2,6,Default,0.78,0.0,60.56,2025-12-10 14:54:56,CTG,NA,NA,NA,2025-12-11 06:18:13
CBEB4,CGHTZ11A,2,2,10,3,3,7,Default,0.58,0.0,50.46,2025-12-10 14:54:56,CTG,NA,NA,NA,2025-12-11 06:18:13
CBEB4,CGHTZ11C,3,3,10,3,3,9,Default,0.22,0.0,33.42,2025-12-10 14:54:56,CTG,NA,NA,NA,2025-12-11 06:18:13
CBEB5,CB5O39A,4,4,11,3,3,9,Default,0.3,0.0,29.03,2025-12-10 14:54:56,CTG,NA,NA,NA,2025-12-11 06:18:13
CBEB5,CB5O39B,4,4,11,3,3,9,Default,0.27,0.0,29.65,2025-12-10 14:54:56,CTG,NA,NA,NA,2025-12-11 06:18:13
CBEB5,CB5O39C,3,3,10,2,2,6,Default,0.34,0.0,39.27,2025-12-10 14:54:56,CTG,NA,NA,NA,2025-12-11 06:18:13
CBEB5,CB5O40A,3,3,10,3,3,9,Default,0.67,0.0,37.0,2025-12-10 14:54:56,CTG,NA,NA,NA,2025-12-11 06:18:13
CBEB5,CB5O40B,3,3,10,3,3,9,Default,0.29,0.0,35.32,2025-12-10 14:54:56,CTG,NA,NA,NA,2025-12-11 06:18:13
CBEB5,CB5O40C,5,5,15,15,15,30,Default,0.32,0.0,20.13,2025-12-10 14:54:56,CTG,NA,NA,NA,2025-12-11 06:18:13
